qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
6ae076e40bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.6442,1.0,208.0,1.0,1.0
a380ab7c08b911ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3224,1.0,214.0,1.0,1.0
df3ab4560bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3939,1.0,198.0,1.0,1.0
df4b96e7087111ebbd63ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.6869,0.5,214.0,0.5,0.0
faedda9a0bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.7685,1.0,203.0,1.0,1.0
50bd90820bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.118,0.5,178.0,0.5,0.0
c01738e20bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3299,1.0,194.0,1.0,1.0
3c0091600bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.4706,1.0,221.0,1.0,1.0
1b9c91660bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3468,1.0,222.0,1.0,1.0
bd4901b0085e11ebbd5cac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4615,1.0,221.0,1.0,1.0
a7419bf3092e11ebbdaeac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.5667,1.0,180.0,1.0,1.0
fa960b58085911ebbd5bac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4815,1.0,189.0,1.0,1.0
582deca408bc11ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.2727,0.5,198.0,0.5,0.0
a5bd56fc0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3036,1.0,224.0,1.0,1.0
6d392be40bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.5596,1.0,218.0,1.0,1.0
33d4446c087511ebbd67ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,0.0,0.0,0.9151,0.75,212.0,1.0,1.0
881866100baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1196,0.5,209.0,0.5,0.0
7d88d84d08bc11ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4555,0.5,191.0,0.5,0.0
4d3c252e0bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4866,1.0,224.0,1.0,1.0
9e0009f60baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1912,0.5,204.0,0.5,0.0
b8133a100bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4253,1.0,221.0,1.0,1.0
61082d440bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1683,0.5,208.0,0.5,0.0
6ea141020baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.1273,0.5,220.0,0.5,0.0
d759ab480bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2968,1.0,219.0,1.0,1.0
2e7a589e085211ebbd58ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5,0.5,182.0,0.5,0.0
e85d87f4095111ebbdaeac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3889,1.0,198.0,1.0,1.0
9a339d60099011ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3972,1.0,141.0,1.0,1.0
5d6e00200bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.521,1.0,167.0,1.0,1.0
2efc2c3b08bf11ebbd8aac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.4861,0.5,216.0,0.5,0.0
0926667308d011ebbd95ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3889,1.0,216.0,1.0,1.0
8f3945d8098111ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.6278,1.0,223.0,1.0,1.0
5e8240ea0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2205,0.5,127.0,0.5,0.0
36ec2b3a086411ebbd5eac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.6203,0.5,187.0,0.5,0.0
53175e86086b11ebbd5fac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,0.0,0.6667,0.3143,1.0,210.0,1.0,1.0
66d8f7560bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5189,0.5,212.0,0.5,0.0
a9755ea508a711ebbd7fac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.6186,0.5,194.0,0.5,0.0
6a8b28c00bb011ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.2857,1.0,1.0,0.4726,1.0,201.0,1.0,1.0
43a949ae0bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3385,0.5,195.0,0.5,0.0
b9cb67da092b11ebbdaeac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.2248,1.0,218.0,1.0,1.0
5390f39c086d11ebbd61ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.7568,1.0,222.0,1.0,1.0
d370f0b0085711ebbd5aac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3615,0.5,213.0,0.5,0.0
adcdb9440bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2333,0.5,180.0,0.5,0.0
1db17ce108a711ebbd7fac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3194,0.5,144.0,0.5,0.0
177e0eda0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4877,0.5,203.0,0.5,0.0
9da14ff1086311ebbd5eac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.2066,1.0,213.0,1.0,1.0
2f10177608d911ebbd9cac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3665,1.0,221.0,1.0,1.0
b52a4d7e0bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3144,1.0,194.0,1.0,1.0
6dd9acf20bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.068,0.5,206.0,0.5,0.0
3f635554096511ebbdafac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.6402,1.0,214.0,1.0,1.0
8c12ceba0bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3668,0.5,199.0,0.5,0.0
8c1162a5086111ebbd5dac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.445,1.0,218.0,1.0,1.0
0585c9aa087f11ebbd6bac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4299,0.5,214.0,0.5,0.0
b8407b060bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2831,0.5,219.0,0.5,0.0
07b62dea0baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.5949,1.0,195.0,1.0,1.0
fb95c0000bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2,0.5,185.0,0.5,0.0
e1abbba9098a11ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5736,1.0,197.0,1.0,1.0
fbf8fd9e0bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.6195,1.0,205.0,1.0,1.0
636fc8380bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.3333,0.2871,0.5,209.0,0.5,0.0
0c97f4720bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1276,0.5,196.0,1.0,1.0
36787917086811ebbd5eac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,0.0,0.6667,0.5158,1.0,221.0,1.0,1.0
519aee780baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.1832,0.5,202.0,0.5,0.0
6a81117708f311ebbdaaac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3607,1.0,219.0,1.0,1.0
0105676c0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3892,1.0,203.0,1.0,1.0
73c53c9809a111ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.7723,1.0,202.0,1.0,1.0
7416106b090f11ebbdadac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.5939,1.0,197.0,1.0,1.0
3a1dbb720bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5105,0.5,190.0,0.5,0.0
ebbf5ec608da11ebbd9cac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3575,1.0,179.0,1.0,1.0
3972d2b60baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3812,0.5,202.0,0.5,0.0
3adb8a740bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.6667,0.0,0.5,0.3448,1.0,203.0,1.0,1.0
13e2f86c0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2417,1.0,211.0,1.0,1.0
d7af391708bb11ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3413,0.5,208.0,0.5,0.0
c2b303ae08c411ebbd8eac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.2454,0.5,216.0,0.5,0.0
db10aea20bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2311,0.5,212.0,0.5,0.0
7a93fcee0bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,1.0,0.5,78.0,0.5,0.0
05be9a0c0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.1538,0.5,208.0,0.5,0.0
091c13b20bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3554,0.5,166.0,1.0,1.0
09b198a80bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3182,0.5,220.0,1.0,1.0
c827468a0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.2857,0.0,0.6667,0.2009,0.5,214.0,0.5,0.0
70f54a060bb011ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.2857,1.0,224.0,1.0,1.0
30e19d9008d611ebbd98ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4737,1.0,209.0,1.0,1.0
43208df60bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1562,0.5,224.0,0.5,0.0
5d0eadd80bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5959,0.5,193.0,1.0,1.0
9284e77d08f811ebbdaaac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.6812,1.0,207.0,1.0,1.0
94eba4ce0bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5924,0.5,211.0,0.5,0.0
29427eea0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.5441,1.0,204.0,1.0,1.0
62a9691e0bb011ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.475,1.0,200.0,1.0,1.0
cfc0d3e80bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3045,1.0,220.0,1.0,1.0
76708e6a08b211ebbd85ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3851,1.0,161.0,1.0,1.0
819dbb7a08d811ebbd9cac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.192,0.5,224.0,0.5,0.0
2fee043809b111ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.401,1.0,202.0,1.0,1.0
39d43b7d08ae11ebbd83ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.4505,0.5,222.0,0.5,0.0
aef6771208b311ebbd86ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.715,0.75,193.0,0.75,0.0
0cc33f200bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.3333,0.2488,0.5,209.0,0.5,0.0
8d1e4c000bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.5622,1.0,217.0,1.0,1.0
d61d3fd20bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.0946,0.5,222.0,0.5,0.0
0db2574e0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4971,0.5,175.0,0.5,0.0
48b1e7660bb011ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.25,0.4709,1.0,223.0,1.0,1.0
004430780bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.528,1.0,214.0,1.0,1.0
fd4096540bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2857,0.5,189.0,0.5,0.0
1e4d9f2008ff11ebbdadac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4433,1.0,203.0,1.0,1.0
0e161d6c084e11ebbd56ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4775,0.5,178.0,0.5,0.0
fe41a8aa0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3144,0.5,194.0,0.5,0.0
db371cbb088011ebbd6dac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.6935,1.0,186.0,1.0,1.0
505a04cc0baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.4316,0.5,190.0,0.5,0.0
5cd6974c0bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3713,0.5,202.0,0.5,0.0
c6fe0968091111ebbdadac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.5115,1.0,217.0,1.0,1.0
aaaeeb220baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.3274,0.5,223.0,0.5,0.0
5029152e085d11ebbd5cac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.4787,1.0,211.0,1.0,1.0
beaf107f089a11ebbd77ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.552,1.0,221.0,1.0,1.0
0961bb2808c611ebbd90ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.8333,0.3175,0.5,211.0,0.5,0.0
8854559c08b911ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.1373,1.0,204.0,1.0,1.0
09c3e79c0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.308,0.5,224.0,0.5,0.0
59603ef00bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5213,0.5,188.0,0.5,0.0
13c15658087311ebbd66ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.8177,0.75,181.0,0.75,0.0
3de5f3d60bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1312,0.5,221.0,0.5,0.0
08ceb92e0bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3687,0.5,217.0,0.5,0.0
1b053aca0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1304,0.5,207.0,0.5,0.0
dfee66b608c911ebbd92ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5102,1.0,196.0,1.0,1.0
23ae34720bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5023,0.5,213.0,0.5,0.0
91f8aeb508b811ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.6284,0.5,218.0,0.5,0.0
84b2e1e708ce11ebbd94ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4018,1.0,219.0,1.0,1.0
9c1de1cf08b111ebbd85ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.6595,1.0,185.0,1.0,1.0
4bc286620bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3818,1.0,220.0,1.0,1.0
b4f63414088511ebbd6dac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5766,1.0,137.0,1.0,1.0
5cc7e4f20bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1475,0.5,217.0,0.5,0.0
7d8986360bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.1981,0.5,212.0,0.5,0.0
d3493f98086611ebbd5eac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4486,1.0,214.0,1.0,1.0
29306dfc0bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2097,0.5,186.0,0.5,0.0
d105363b086e11ebbd62ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.1818,1.0,1.0,0.4244,1.0,205.0,1.0,1.0
350112e4085b11ebbd5cac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1306,0.25,222.0,0.5,0.0
27e926ca0bb011ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.3271,0.5,214.0,0.5,0.0
650ee40e0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.451,0.5,204.0,0.5,0.0
43765d20087411ebbd67ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.5536,0.5,224.0,0.5,0.0
ab5beae00bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.293,0.5,215.0,0.5,0.0
95c505f4097f11ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.345,0.5,200.0,1.0,1.0
fb9a9b0c089011ebbd72ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.5784,1.0,204.0,1.0,1.0
d4708a220bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1267,0.5,221.0,0.5,0.0
b2a1b19e096e11ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4603,1.0,189.0,1.0,1.0
0c3675d40bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4124,0.5,194.0,0.5,0.0
19cae67d097711ebbdb0ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.2865,1.0,192.0,1.0,1.0
7257a60608cb11ebbd92ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3835,0.5,206.0,0.5,0.0
3f1b7d3b086c11ebbd61ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.8868,0.75,212.0,0.75,0.0
8d8c678b085911ebbd5bac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.6148,0.5,122.0,0.5,0.0
e5bc717c0bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.7641,1.0,195.0,1.0,1.0
57dabdf1091c11ebbdaeac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4279,1.0,208.0,1.0,1.0
60bb44320bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.3295,1.0,173.0,1.0,1.0
d428aedc08a011ebbd78ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.3796,0.5,216.0,0.5,0.0
4ef0d0c80bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.5116,1.0,215.0,1.0,1.0
1ebbc9b20bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1545,0.5,220.0,0.5,0.0
958dc314091911ebbdaeac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3375,1.0,160.0,1.0,1.0
3e75a2b908bf11ebbd8aac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.6484,1.0,219.0,1.0,1.0
c3f2f69a094411ebbdaeac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.6667,0.3175,1.0,211.0,1.0,1.0
66eefd9e0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.404,0.5,198.0,0.5,0.0
658f9a300bd911eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.3272,0.5,217.0,0.5,0.0
5ff9cc8c0baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.8,0.455,1.0,222.0,1.0,1.0
cc19962c0bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.15,0.5,200.0,0.5,0.0
774fa4e20bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.3333,0.3737,1.0,190.0,1.0,1.0
284e2815085811ebbd5aac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.5091,0.5,220.0,0.5,0.0
5cd23bea0bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2765,0.5,217.0,0.5,0.0
b9687149089811ebbd77ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.0664,0.25,211.0,0.25,0.0
318ebd55087f11ebbd6bac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.5081,0.5,185.0,0.5,0.0
60814b660bb011ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.3333,0.4908,0.5,218.0,0.5,0.0
6c7f03240bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1914,0.5,162.0,0.5,0.0
b68527e40bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.8304,0.5,224.0,0.5,0.0
eb9a4b7c0bdc11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.6065,1.0,216.0,1.0,1.0
63ccce2308cb11ebbd92ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.8,1.0,1.0,0.5632,1.0,190.0,1.0,1.0
4a6714f608d011ebbd95ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.4753,0.5,162.0,0.5,0.0
251db78c0bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.6,0.5,220.0,0.5,0.0
cc6b0e9e084e11ebbd56ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.6622,0.75,222.0,0.75,0.0
b16d1ab40bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.653,1.0,219.0,1.0,1.0
e171d29a0bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.3333,0.4764,0.5,191.0,0.5,0.0
901658be084d11ebbd56ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.7409,0.75,220.0,0.75,0.0
042bf49e0bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.2365,0.5,203.0,0.5,0.0
4d559f400bda11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.2944,0.5,197.0,0.5,0.0
0d232356091511ebbdadac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.6018,1.0,221.0,1.0,1.0
1ed79b0a087411ebbd67ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.8571,1.0,1.0,0.5275,1.0,218.0,1.0,1.0
f21ab6980bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4344,0.5,221.0,0.5,0.0
1c593ac008ae11ebbd83ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4,0.5,185.0,0.5,0.0
eb18a27a0baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.5,0.3989,0.5,183.0,0.5,0.0
bedf588e0baf11ebab90acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.1698,0.5,212.0,0.5,0.0
fffc59fc088f11ebbd72ac1f6bf848b6,chunk_submod_224,chunk,submod,1.0,1.0,1.0,1.0,0.5045,0.5,220.0,0.5,0.0
e2cadf420bdd11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.3413,1.0,208.0,1.0,1.0
337c710c08b511ebbd88ac1f6bf848b6,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4474,1.0,190.0,1.0,1.0
62df628e0bde11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,0.0,0.0,0.4396,1.0,207.0,1.0,1.0
a1f532760bdb11eba7f7acde48001122,chunk_submod_224,chunk,submod,0.0,0.0,1.0,1.0,0.4527,1.0,201.0,1.0,1.0
