qid,question,rule_policy,oracle_policy,chunk_confidence,bm25_confidence,hybrid_confidence,ace_confidence,ace_chunk_doc_jaccard,chunk_packed_280_tokens,chunk_packed_280_doc_count,chunk_packed_280_em,chunk_packed_280_f1,bm25_packed_280_tokens,bm25_packed_280_doc_count,bm25_packed_280_em,bm25_packed_280_f1,hybrid_packed_280_tokens,hybrid_packed_280_doc_count,hybrid_packed_280_em,hybrid_packed_280_f1,ace_packed_280_tokens,ace_packed_280_doc_count,ace_packed_280_em,ace_packed_280_f1,ace_focused_220_tokens,ace_focused_220_doc_count,ace_focused_220_em,ace_focused_220_f1
5a8268215542995ce29dccfb,What other country does the league that Taylor Eric Kemp played in represents the sport's highest level besides the United States?,ace_focused_220,ace_focused_220,0.2615420784018218,0.2860417341622575,0.27863302465260975,0.3670599402165311,0.42857142857142855,275,5,1.0,1.0,277,5,0.0,0.0,275,5,0.0,0.0,271,5,0.0,0.0,213,4,1.0,1.0
5a7605f85542994ccc91868d,"Which battle lasted longer, Battle of Hürtgen Forest or Battle of Pusan Perimeter?",ace_focused_220,ace_focused_220,0.3039418455019372,0.3256856660786013,0.32271101266024255,0.3591037603965259,0.42857142857142855,268,5,1.0,1.0,269,4,1.0,1.0,271,5,1.0,1.0,272,4,1.0,1.0,201,4,1.0,1.0
5adf74075542992d7e9f937c,RL-83 Blindicide was an improved derivative of a wea[on launcher widely fielded by which army ?,chunk_packed_280,ace_focused_220,0.30516427190219597,0.3572916630589338,0.34099485671100127,0.29028766080667867,0.6666666666666666,278,5,0.0,0.4,277,5,0.0,0.4,278,5,0.0,0.4,277,5,1.0,1.0,218,4,1.0,1.0
5abe2b0155429976d4830a83,"Max Hoffmann along with Hindenburg and Ludendorff, masterminded the devastating defeat of the Russian armies in a battle fought when ?",ace_focused_220,ace_packed_280,0.2840043143901427,0.3165410013123373,0.313830676925555,0.45420767808911955,0.6666666666666666,263,4,0.0,0.0,267,4,0.0,0.0,272,4,0.0,0.0,260,4,0.0,0.6666666666666666,215,4,0.0,0.0
5a849c1b5542997175ce1ef9,What sort of activist is the author of The Irrational Atheist? ,ace_focused_220,ace_focused_220,0.3427608237800962,0.3485775633319349,0.33324271212984446,0.37658513524079185,0.6666666666666666,261,5,0.0,0.6666666666666666,267,5,0.0,0.0,263,5,0.0,0.0,272,5,0.0,0.0,201,5,0.0,0.6666666666666666
5a81108855429926c1cdace2,"What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?",chunk_packed_280,ace_focused_220,0.3534213283200387,0.38380682811766065,0.3748196747643935,0.3380700664413378,0.42857142857142855,266,5,0.0,0.0,272,5,0.0,0.0,271,5,0.0,0.0,252,5,0.0,0.0,215,5,0.0,0.0
5a8e06785542995085b37383,The name of the Japanese rock band T-Bolan was inspired by the name of an English rock band formed in what year?,ace_focused_220,ace_focused_220,0.32435118028625404,0.31234542043686,0.320947736980424,0.3964997481905912,0.6666666666666666,273,5,1.0,1.0,276,5,0.0,0.0,267,5,0.0,0.0,272,5,1.0,1.0,202,4,1.0,1.0
5adbfa38554299438c868d00,"What is the birthdate of this Australian dramatic coloratura soprano, who taught Simon Gilbert?",ace_focused_220,ace_focused_220,0.26630991037699636,0.2789446589787682,0.26917423149741093,0.35898521423925334,0.6666666666666666,274,5,0.0,0.3333333333333333,266,5,0.0,0.6666666666666666,274,5,0.0,0.6666666666666666,269,5,0.0,0.0,214,5,0.0,0.6666666666666666
5a73b1855542992d56e7e388,Which actor in the film Equus is also in the film The Informers?,ace_focused_220,ace_focused_220,0.28906053032535656,0.28838099908859516,0.2939912707281504,0.3251049278620948,0.42857142857142855,277,5,0.0,0.8,279,4,0.0,0.0,279,5,0.0,0.0,277,5,0.0,0.0,219,4,1.0,1.0
5ab94fa25542996be2020474,"What is represented on the cover art of the studio album that includes the song ""Speed of Sound""?",ace_focused_220,ace_packed_280,0.28778459779735077,0.2705403880841447,0.2874383159980977,0.33844866720392147,0.42857142857142855,278,4,0.0,0.0,280,4,0.0,0.0,280,4,0.0,0.0,280,5,1.0,1.0,220,4,0.0,0.0
5a7e7d4655429934daa2fc2e,"What of Nico van der Meel's operatic roles was starring in a libretto based loosely on the eight paintings and engravings ""A Rake's Progress""?",ace_focused_220,ace_focused_220,0.327186089488442,0.3646149617199731,0.346533710909508,0.3472270707645857,0.6666666666666666,280,5,0.0,0.0,272,4,0.0,0.0,272,4,0.0,0.0,274,5,0.0,0.0,206,4,0.0,0.0
5a75d9c05542992db94736f6,Which English-born Australian singer/songwriter was a judge on season 8 of Australia's Got Talent?,chunk_packed_280,ace_focused_220,0.30585963827372376,0.27443099994331643,0.29941823782043936,0.3219768066718677,0.42857142857142855,278,5,0.0,0.0,273,4,0.0,0.0,273,4,0.0,0.0,262,5,0.0,0.0,207,4,0.0,0.0
5adf33965542993344016c20,KSCW-DT is part of a duopoly with which virtual channel 12 in Wichita?,ace_packed_280,ace_focused_220,0.2747071414806445,0.2747051754304653,0.2760023610730412,0.33311141401974786,1.0,252,3,1.0,1.0,252,3,1.0,1.0,252,3,1.0,1.0,279,4,1.0,1.0,217,3,1.0,1.0
5a8f979255429918e830d288,What park is just south of the location where the New York Jets played prior to moving to Shea Stadium? ,chunk_packed_280,ace_focused_220,0.32150057137764043,0.3222624772835896,0.3263869250036979,0.32071499073225973,0.42857142857142855,280,5,0.0,0.3333333333333333,276,4,0.0,0.3333333333333333,278,5,0.0,0.3333333333333333,271,5,0.0,0.3333333333333333,218,4,0.0,0.3333333333333333
5a8a17685542993b751ca9f3,Which rapper who worked with a star of the film 8 Mile also worked with the artist who played keyboards and wrote songs for Anita Baker??,ace_focused_220,ace_focused_220,0.2613018107406626,0.27452734014548374,0.2851320044415248,0.2952794918795513,0.42857142857142855,280,4,0.0,0.0,271,5,0.0,0.0,271,5,0.0,0.0,249,5,1.0,1.0,218,5,1.0,1.0
5abd56355542993062266c58,What singer who sang in church during her childhood did Stacy Barthe pen album tracks for?,ace_focused_220,ace_focused_220,0.22075100780391294,0.24583453702216512,0.2430634682025241,0.2749546576313138,0.25,280,5,0.0,0.0,262,5,0.0,0.0,262,5,0.0,0.0,271,5,0.0,0.0,188,4,0.0,0.0
5ab91f98554299753720f70d,"What song by the American rapper Coolio is on his greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song?",chunk_packed_280,ace_focused_220,0.3702218527491322,0.35699381726034907,0.36950772105890023,0.37087525955371065,0.6666666666666666,275,5,0.0,0.0,257,5,0.0,0.0,261,5,0.0,0.0,257,5,0.0,0.0,210,5,0.0,0.0
5a811152554299260e20a22e,What party does the House of Commons representative for Congleton belong to?,chunk_packed_280,ace_focused_220,0.31469016877552514,0.3357413978506961,0.3434275765910907,0.31338967751502383,0.6666666666666666,278,5,0.0,0.8,259,5,0.0,0.8,255,5,0.0,0.8,273,5,0.0,0.8,218,5,0.0,0.8
5a7a1f795542996c55b2dd1b,"If Selfridges in London is the UK's second largest shop, which store - today owned by the State of Qatar - is the biggest?",ace_focused_220,ace_focused_220,0.2580173020998777,0.26654787744832514,0.26250536939364605,0.31365881078975844,0.6666666666666666,280,5,1.0,1.0,271,5,1.0,1.0,271,5,1.0,1.0,260,5,1.0,1.0,203,4,1.0,1.0
5a7324e055429901807daf8f,"What rapper on the song ""Wij zijn Ajax"" plays for the Turkish club Beşiktaş?",ace_focused_220,chunk_packed_280,0.3083380645079393,0.3355730618097885,0.32941545802574906,0.34521983209772655,0.6666666666666666,264,5,1.0,1.0,273,5,1.0,1.0,277,5,1.0,1.0,272,5,1.0,1.0,213,4,0.0,0.8
5ab9618f554299743d22eb28," Dayton's Devils had a cameo from the ""MASH"" star who played what role on the show?",chunk_packed_280,ace_packed_280,0.27420826063759207,0.2810159967544773,0.2833507147112548,0.2801027268936198,0.42857142857142855,271,5,0.0,0.0,280,5,0.0,0.0,279,5,0.0,0.0,272,5,1.0,1.0,216,4,0.0,0.8
5abffafe5542997d64295988,"Nick Jr Too was launched on the same day as what rival channel that was created by Turner Broadcasting, and is the sister station of Cartoon Network?",chunk_packed_280,hybrid_packed_280,0.3145721696183829,0.3376455005142016,0.32725035668555374,0.3106542019035299,0.42857142857142855,276,5,0.0,0.8,278,5,0.0,0.8,275,5,1.0,1.0,266,5,0.0,0.3333333333333333,214,4,0.0,0.8
5a8cee9b554299441c6b9f87,"Haier has North American rights to which appliance company headquartered in Louisville, Kentucky?",chunk_packed_280,ace_focused_220,0.27374349435104994,0.2953549957298651,0.2718619364515885,0.29743098668553025,0.25,271,5,0.0,0.0,266,4,0.0,0.0,266,4,0.0,0.0,277,5,0.0,0.0,217,4,0.0,0.0
5a7270395542992359bc30a8,When was the city George Consider Hale was born in founded?,ace_focused_220,ace_focused_220,0.2888500796459367,0.30384232698487945,0.30170347579968027,0.3341922115219394,0.25,280,5,0.0,0.0,270,5,0.0,0.0,270,5,0.0,0.0,268,5,0.0,0.0,215,4,0.0,0.0
5ac14d0c5542991316484ae2,"Who has worked for more film companies, Kelly Reichardt or Jacques Tourneur?",ace_focused_220,ace_focused_220,0.23291026088529582,0.2590745808758928,0.24200733438926375,0.2684105120851772,0.42857142857142855,279,5,1.0,1.0,274,5,0.0,0.0,268,5,1.0,1.0,280,5,1.0,1.0,218,5,1.0,1.0
5a75a76b5542992db9473697,Which animal-themed Disney classic film appeared first: That Darn Cat! or Perri?,ace_focused_220,ace_focused_220,0.2667600747830227,0.27012370591942647,0.26944850112299024,0.3259544107116039,0.6666666666666666,279,5,0.0,0.0,274,4,0.0,0.0,274,4,0.0,0.0,266,5,0.0,0.0,199,4,0.0,0.0
5ab55455554299488d4d993b, Mount Stimson is the second highest peak in national park that encompasses how many acres?,ace_focused_220,ace_focused_220,0.28997174194131714,0.2739418331426582,0.2881392703016795,0.4036296557349629,0.25,268,5,0.0,0.0,278,5,0.0,0.0,265,5,0.0,0.0,273,5,0.0,0.0,209,4,0.0,0.0
5a7f48e15542992e7d278ce6,Brad Elterman is a professional photographer who addressed the rock 'n' roll lifestyle of a band that became noted for what?,ace_focused_220,ace_focused_220,0.28606154332647626,0.329866433180629,0.33121041107871835,0.33343351216468087,0.1111111111111111,280,4,0.0,0.0,280,4,0.0,0.0,277,4,0.0,0.0,267,5,0.0,0.0,213,5,0.0,0.0
5ab7f0995542995dae37e9fb,Are Portuguese Podengo and Russo-European Laika the same breed of dog?,ace_focused_220,ace_focused_220,0.29468471789507983,0.3149705759098301,0.30276221382833596,0.3564103996995345,0.6666666666666666,265,5,1.0,1.0,275,5,1.0,1.0,265,5,1.0,1.0,268,5,0.0,0.0,209,4,1.0,1.0
5aba89fb5542994dbf019933,The World War I Air Force pilot who has been credited with 80 air combat victories has been the subject of what forms of media?,chunk_packed_280,chunk_packed_280,0.299211344934441,0.3194086414389691,0.30508268174359787,0.3231155786795352,1.0,268,5,0.0,0.888888888888889,268,5,0.0,0.33333333333333337,268,5,0.0,0.888888888888889,268,5,0.0,0.888888888888889,209,4,0.0,0.5714285714285715
5a7621bb554299109176e650," Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",chunk_packed_280,ace_focused_220,0.27827733101549934,0.28751582946729237,0.3123445986814751,0.2655331187482728,0.25,278,4,1.0,1.0,266,4,0.0,0.0,276,4,0.0,0.0,278,5,0.0,0.0,214,4,1.0,1.0
5a70f0e75542994082a3e408,"Which of these universities, Northwestern University or Johns Hopkins University, have a campus outside of the United States territories?",ace_focused_220,ace_focused_220,0.26648190478474487,0.2708626826508997,0.2803503728160952,0.3158544184766695,0.6666666666666666,272,5,0.0,0.0,275,5,0.0,0.0,275,5,0.0,0.0,273,5,0.0,0.0,220,4,0.0,0.0
5a773ec45542994aec3b7245," Who was born earlier, Simone Bolelli or Caroline Wozniacki?",ace_focused_220,ace_focused_220,0.2583701221804266,0.24990881270227935,0.2578053324594003,0.3056366166972772,0.6666666666666666,273,5,1.0,1.0,236,5,1.0,1.0,241,5,1.0,1.0,249,5,1.0,1.0,193,5,1.0,1.0
5a802b595542995d8a8ddf51,"What is the familiar name for the first operation in the Battle of Normandy, also codenamed Operation Overlord?",ace_focused_220,ace_focused_220,0.2574737609197824,0.25562577295952543,0.2453709813148352,0.3292544191083919,0.42857142857142855,272,5,0.0,0.0,268,5,0.0,0.0,272,5,0.0,0.0,261,4,1.0,1.0,214,4,1.0,1.0
5a8de7c65542995085b37353,"Opel once owned and manufactured the brand known under one shared name in New Zealand and Australia, and that brand is now a subsidiary of what company?",chunk_packed_280,ace_focused_220,0.26141070860206905,0.28316162479815543,0.28608588653215067,0.2867677633364173,0.42857142857142855,270,5,1.0,1.0,268,5,0.0,0.0,267,5,0.0,0.0,268,4,0.0,0.0,207,4,1.0,1.0
5ab5b6c1554299637185c5e5,Did Franki Valli sing with Hellogoodbye or The Four Seasons?,ace_focused_220,ace_focused_220,0.2707793205962403,0.2815253341593402,0.26786018812164164,0.3563075121340121,0.42857142857142855,279,5,1.0,1.0,262,5,1.0,1.0,279,5,1.0,1.0,269,5,1.0,1.0,218,5,1.0,1.0
5abb8e2d554299642a094aa4,"An actor who appeared in all eight ""American Pie Films"" stared alongside which actor in Armed and Dangerous? ",ace_focused_220,ace_focused_220,0.2645961094866306,0.25521296044818126,0.26086454813235965,0.33123798810939353,0.6666666666666666,280,5,0.0,0.3333333333333333,258,5,0.0,0.0,273,5,1.0,1.0,270,5,1.0,1.0,212,5,1.0,1.0
5a7642f7554299109176e6e8,who is younger Ulrich Walter or  Luca Parmitano?,ace_focused_220,ace_focused_220,0.28089184102427234,0.2724352101252585,0.279961903252664,0.34202693714787125,0.42857142857142855,271,5,1.0,1.0,277,5,1.0,1.0,277,5,1.0,1.0,269,5,1.0,1.0,219,5,1.0,1.0
5a756b175542996c70cfaef7,"Which peak stands higher, Muztagh Ata or Manaslu?",ace_focused_220,ace_focused_220,0.26370650309836524,0.22542591444976273,0.25138492730780926,0.33511919212402047,0.42857142857142855,269,5,0.0,0.0,268,5,0.0,0.0,262,4,0.0,0.0,272,5,1.0,1.0,216,4,1.0,1.0
5a83161555429940e5e1a958,"What age did a wrestler began his training at who began his friendship with Trevor Mann in Brookport, Illinois CPW?",ace_focused_220,ace_packed_280,0.23339184213458208,0.28290230122512505,0.2626882148583185,0.28911571981445855,0.6666666666666666,279,5,0.0,0.0,278,5,0.0,0.0,277,5,0.0,0.0,274,5,1.0,1.0,217,5,0.0,0.0
5ab3eac5554299753aec59ec,Which season did Brain Billick coach the Baltimore Ravens though in 2001?,chunk_packed_280,ace_focused_220,0.3600892723279735,0.3593333333333334,0.3611249439469039,0.35934710623872085,0.6666666666666666,256,5,0.0,0.0,256,5,0.0,0.0,256,5,0.0,0.0,279,5,0.0,0.0,199,3,0.0,0.0
5a73090455429901807daf6e,Vocelli Pizza and Noble Roman's serve which kind of food?,chunk_packed_280,ace_focused_220,0.3419583833576413,0.3372514532216603,0.32456520391162286,0.32452163859773564,1.0,273,5,1.0,1.0,273,5,1.0,1.0,250,5,1.0,1.0,261,5,1.0,1.0,209,5,1.0,1.0
5a8c8502554299585d9e36d0,"Who was appointed to the board of supervisors first, Jeff Sheehy or Ed Lee?",chunk_packed_280,ace_packed_280,0.30335942096307733,0.34357336874629374,0.3239160706833375,0.2671929041819918,0.42857142857142855,278,5,1.0,1.0,279,5,1.0,1.0,280,5,1.0,1.0,273,5,1.0,1.0,219,4,0.0,0.0
5a7d598d5542995f4f402262,"Which director was also a film editor, Burton L. King or Maheen Zia?",chunk_packed_280,bm25_packed_280,0.41420519134664946,0.42437432445873513,0.4238133364902994,0.3883910026575702,0.42857142857142855,249,5,1.0,1.0,203,5,1.0,1.0,204,5,1.0,1.0,244,5,0.0,0.0,203,5,1.0,1.0
5a77f4755542992a6e59e01f,"What scientist as well as a practising Roman Cathloic described the electronic voice phenomena as typically brief, usually the length of a work or short phrase?",chunk_packed_280,ace_focused_220,0.31246361582238885,0.32414241591639725,0.32235084622503163,0.3398450962444204,0.42857142857142855,268,5,1.0,1.0,280,5,1.0,1.0,272,5,1.0,1.0,277,5,1.0,1.0,207,5,1.0,1.0
5abcf14f55429959677d6b5b,"La Machine a ecirire was written by what French writer, designer, playright, artist, and filmmaker, who is known for his novel, ""Les Enfants Terribles""?",chunk_packed_280,ace_focused_220,0.29212450254019007,0.2863111715586739,0.29275774905356367,0.2939926732988834,1.0,276,5,0.0,0.4444444444444445,230,5,0.0,0.4444444444444445,271,5,0.0,0.4444444444444445,254,5,0.0,0.4444444444444445,186,4,0.0,0.4444444444444445
5a8d8eb5554299068b959d3a,"Which opera has more acts, Parsifal or Manon by Massenet?",chunk_packed_280,ace_focused_220,0.26491238458923516,0.2670412201826617,0.26513862995560955,0.2677321401651085,1.0,255,5,1.0,1.0,238,5,1.0,1.0,253,5,1.0,1.0,255,5,1.0,1.0,211,4,1.0,1.0
5a7e7ed05542991319bc94c2,"Which magazine is older, Gallery or Dime Magazine?",ace_focused_220,ace_focused_220,0.26936553252967654,0.2814226214622987,0.2761083559240891,0.3650489286454645,0.42857142857142855,260,4,0.0,0.0,268,5,0.0,0.22222222222222224,268,5,0.0,0.22222222222222224,274,5,0.0,0.22222222222222224,205,5,0.0,0.22222222222222224
5ae236445542992decbdcc69,Larry Porter was formerly assistant head coach under what  American coach that served as head coach at Louisiana State University from 2005 to 2016,ace_focused_220,bm25_packed_280,0.29172849398451106,0.30559721818990293,0.30465751053727225,0.39863555933608197,0.6666666666666666,275,4,0.0,0.4,258,4,1.0,1.0,258,4,1.0,1.0,279,4,0.0,0.4,192,4,0.0,0.4
5a750de95542993748c897ac,What Jurassic Park star was also in the Rainbow Warrior?,ace_focused_220,ace_focused_220,0.2945104006821704,0.24878088914325286,0.28161393310177685,0.34313952665078096,0.6666666666666666,265,5,0.0,0.3333333333333333,280,5,0.0,0.0,278,5,0.0,0.3333333333333333,265,5,0.0,0.3333333333333333,210,5,0.0,0.3333333333333333
5a7fc03d5542992097ad2fbc,Which county was included in the Diocese of Reno and was also the county seat of Ormsby County prior to 1969?,ace_focused_220,ace_focused_220,0.2781101910828354,0.2622963679344295,0.2948246976040714,0.4221722034778028,0.42857142857142855,276,5,0.0,0.0,276,5,0.0,0.0,276,5,0.0,0.0,278,5,0.0,0.0,219,5,0.0,0.0
5a7172105542994082a3e837,What film did Tom Wu appear in that also starred Jason Statham and Ray Liotta? ,ace_focused_220,ace_focused_220,0.2457060027803023,0.2357922733963724,0.22619500841049262,0.2897528351578186,0.42857142857142855,280,5,1.0,1.0,275,5,0.0,0.0,276,5,0.0,0.0,278,5,1.0,1.0,212,5,1.0,1.0
5a847edd554299123d8c2272,Were the Commodore 16 and Prológica CP-400 from the same country?,chunk_packed_280,ace_focused_220,0.30191611702850163,0.32760959176951443,0.2949441639245759,0.3189474218727807,0.42857142857142855,280,5,0.0,0.0,268,5,0.0,0.0,260,5,0.0,0.0,280,5,0.0,0.0,209,5,0.0,0.0
5ab761d955429928e1fe3856,Which Austrian Chancellor does Jörg Leichtfried serve under?,chunk_packed_280,ace_focused_220,0.31578100008237686,0.36024963846029473,0.34177913534772764,0.3450857781777362,0.6666666666666666,261,5,1.0,1.0,267,5,1.0,1.0,245,5,1.0,1.0,273,5,1.0,1.0,197,5,1.0,1.0
5a7a2dac5542990198eaf0b6,"Who is younger, Keisuke Kuwata or Moya Brennan?",ace_focused_220,ace_packed_280,0.2627565647319664,0.2524275959924567,0.26058607782270704,0.32516072396359863,0.6666666666666666,271,5,0.0,0.0,276,5,0.0,0.0,276,5,0.0,0.0,269,5,1.0,1.0,216,4,0.0,0.0
5ae530e355429908b6326561,"""Twenty Two"" is an episode of the series ""The Twilight Zone."" adapted from an anecdote by a publisher who made appearance in what panel game show?",chunk_packed_280,hybrid_packed_280,0.34746041705969144,0.3631211191021362,0.3645978519035986,0.3668608011389386,0.6666666666666666,279,4,1.0,1.0,266,4,0.0,0.0,268,4,1.0,1.0,268,5,0.0,0.0,212,4,0.0,0.0
5abcff225542993a06baf9ea,"During the 2004-05 Atlanta Hawks season, the team acquired a former professional basketball player, who is the current head coach of what team?",chunk_packed_280,ace_focused_220,0.34661492248638825,0.3337422784629611,0.3285888274746913,0.34336782567329416,0.6666666666666666,277,5,1.0,1.0,270,5,0.0,0.0,271,5,0.0,0.0,277,5,1.0,1.0,214,4,1.0,1.0
5abe9f7d5542997ec76fd331,What football league did the person that Wilfred Bamnjo's nickname come from play and work at?,chunk_packed_280,ace_focused_220,0.24063756228261274,0.26782223410496075,0.2787777724444073,0.2352628845958435,0.1111111111111111,279,5,0.0,0.0,273,5,0.0,0.0,272,5,0.0,0.0,270,5,0.0,0.0,207,4,0.0,0.0
5a8db42f5542994ba4e3dd11,"Which documentary film follows poetry, Race to Nowhere or SlamNation?",chunk_packed_280,ace_focused_220,0.3404615526714406,0.3580038841819317,0.35148384684182343,0.3312430881753754,0.6666666666666666,255,5,1.0,1.0,272,5,1.0,1.0,272,5,1.0,1.0,259,5,1.0,1.0,185,5,1.0,1.0
5ae658855542992ae0d162e3,When was the English rock band formed that's first recording remained unreleased for three years?,hybrid_packed_280,ace_focused_220,0.2206563762658902,0.27946006551165703,0.2700458392226035,0.24339612902113117,0.6666666666666666,278,5,0.0,0.0,274,5,0.0,0.0,278,4,0.0,0.0,280,5,0.0,0.0,195,5,0.0,0.0
5a8c6d4e5542996e8ac88aa6,"Which director was from a country closer to Canada, J. Searle Dawley or Lionel Ngakane?",chunk_packed_280,ace_focused_220,0.27689264768416333,0.2681472444136995,0.28891700122770436,0.27136577025040365,0.25,231,5,0.0,0.0,228,5,0.0,0.0,224,5,0.0,0.0,256,5,0.0,0.0,202,5,0.0,0.0
5aba65a055429939ce03dcd2,Georges-Henri Bousquet translated the work of a historian who is of what heritage?,chunk_packed_280,ace_packed_280,0.32391822743243726,0.31650484617560787,0.3246343083306509,0.2877325979499794,0.6666666666666666,279,5,1.0,1.0,254,4,0.0,0.0,268,5,0.0,0.0,272,5,1.0,1.0,213,4,0.0,0.5
5ae199305542997b2ef7d20e,In what european city is a location of the college from which the woman known as Comic Book Girl 19 received her degree?,chunk_packed_280,ace_focused_220,0.3568856264395639,0.37650968607919694,0.38664857136297326,0.3043385082146314,0.6666666666666666,276,5,0.0,0.0,280,5,0.0,0.0,272,5,0.0,0.0,275,5,0.0,0.0,215,4,0.0,0.0
5a806aca5542996402f6a503,Which characters are akin to goblins and were added to a Tilted Mill Entertainment video game in 2009?,chunk_packed_280,ace_focused_220,0.30558709698953657,0.32578183556596213,0.3162912240085584,0.28679043092928713,0.6666666666666666,270,5,0.0,0.5,269,5,0.0,0.5,272,5,0.0,0.5,270,5,0.0,0.5,215,5,0.0,0.5
5ae336495542990afbd1e0e1,Which German aeronautical engineer concieved the Dornier Aerodyne?,ace_focused_220,ace_focused_220,0.264954800976375,0.29831277702233416,0.26810183327192644,0.392752446364656,0.6666666666666666,279,5,0.0,0.8,275,5,1.0,1.0,263,5,0.0,0.8,266,5,1.0,1.0,217,4,1.0,1.0
5a8198565542995ce29dcc13,Are Ranger Rick and Tennis both sports magazines?,ace_focused_220,ace_focused_220,0.27170615943304804,0.29180941044409425,0.2956940185580128,0.32932704031991045,0.6666666666666666,269,5,1.0,1.0,275,5,0.0,0.0,274,5,1.0,1.0,261,5,1.0,1.0,219,5,1.0,1.0
5a9068075542990a9849361a,What is a difference between Sly Stone and Mary Ramsey?,ace_focused_220,bm25_packed_280,0.2453325442774868,0.2628545834922009,0.2621724943530082,0.314600072707793,0.42857142857142855,275,4,0.0,0.0,261,4,0.0,0.16666666666666666,268,4,0.0,0.0,270,5,0.0,0.0,193,4,0.0,0.0
5a7a2be25542996a35c17118,"Which band has had more members, The Operation M.D. or Del Amitri?",ace_focused_220,ace_packed_280,0.2865637495928292,0.24610587988166227,0.2912045475545731,0.36624524580375045,1.0,269,5,1.0,1.0,264,5,1.0,1.0,275,5,1.0,1.0,256,5,1.0,1.0,206,5,0.0,0.0
5a7562045542992db947364f,"Which university was founded first, University of California, Berkeley or Saint Louis University?",ace_focused_220,chunk_packed_280,0.32115235133849235,0.3223793725341051,0.33144210833574494,0.3687766354555502,1.0,270,5,1.0,1.0,280,5,1.0,1.0,275,5,1.0,1.0,275,5,0.0,0.28571428571428575,216,5,0.0,0.28571428571428575
5ac2a55b55429921a00ab018,Who developed the jet fighters operated by the 41st Tactical Squadron of the Polish Air Force?,ace_focused_220,ace_packed_280,0.3036672572922976,0.29699927185190755,0.29299923257721716,0.338640992581269,0.6666666666666666,280,5,0.0,0.0,275,5,0.0,0.0,275,5,0.0,0.0,275,5,1.0,1.0,215,4,0.0,0.5
5abccf6755429965836004ab,In what year was the British actress who starred in a film adaptation of a series of eight children's books written by P. L. Travers born?,chunk_packed_280,ace_focused_220,0.360793398908679,0.37552864660770724,0.36423759468695116,0.34105896040015976,1.0,273,5,0.0,0.0,258,5,0.0,0.0,258,5,0.0,0.0,251,5,0.0,0.5,208,4,0.0,0.5
5a7c8ae855429935c91b5207,Which member of The New Russian School was both a doctor and a chemist besides being a composer?,hybrid_packed_280,bm25_packed_280,0.24418878474292063,0.31753860312737303,0.29267060427661906,0.2921417843775838,1.0,268,5,0.0,0.8,274,5,1.0,1.0,255,5,0.0,0.8,276,5,0.0,0.8,213,4,0.0,0.8
5ab30ebf554299753aec592c,What film was Rebecca Gibney in that also had Kate Winslet in it?,chunk_packed_280,ace_focused_220,0.2783675278047262,0.2325094107771447,0.26709847901428463,0.2684981527284253,1.0,256,5,0.0,0.0,259,5,0.0,0.0,256,5,0.0,0.0,258,5,0.0,0.0,203,5,0.0,0.0
5ab2b95c5542991669774072,Women's soccer star Caprice Dydasco plays for Newcastle Jets FC based in what nation?,chunk_packed_280,ace_focused_220,0.2871539742786833,0.28195568552938155,0.28808281123619495,0.30904766626853886,0.6666666666666666,270,5,1.0,1.0,279,5,1.0,1.0,279,5,1.0,1.0,249,5,1.0,1.0,212,4,1.0,1.0
5ac2a10e554299657fa28fec,What year did a blacklisted screenwriter share an Academy Award with Michael Kanin?,chunk_packed_280,ace_focused_220,0.30268190540212847,0.2923093247135343,0.3025631742866626,0.30669769632183597,0.25,272,5,1.0,1.0,269,5,0.0,0.0,276,5,1.0,1.0,275,5,1.0,1.0,211,4,1.0,1.0
5abb02fe554299232ef4a39f,Anna Aglatova made her first public appearance at which Moscow theatre in 2005?,chunk_packed_280,ace_focused_220,0.2572018982761189,0.28463434897699946,0.27413788546634427,0.26206778474301784,0.6,264,4,1.0,1.0,274,4,1.0,1.0,274,4,1.0,1.0,269,3,1.0,1.0,205,3,1.0,1.0
5a8eb4d65542990e94052b82,"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",chunk_packed_280,ace_focused_220,0.2983098707040374,0.3175229906006155,0.313769193841799,0.2984637647290721,0.42857142857142855,280,5,1.0,1.0,279,5,1.0,1.0,279,5,1.0,1.0,276,5,1.0,1.0,210,5,1.0,1.0
5a8ba60b554299240d9c205b,"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",ace_focused_220,ace_focused_220,0.34155206019139306,0.37174272976031664,0.3645875743670588,0.39750339803692325,0.6666666666666666,277,5,1.0,1.0,279,4,1.0,1.0,275,5,1.0,1.0,275,5,1.0,1.0,220,5,1.0,1.0
5a807ca5554299485f598613,Where was the original line of the railroad William Howard worked for?,ace_focused_220,ace_packed_280,0.27433743151459367,0.26658020009222244,0.2824265858226649,0.3336995901214061,0.42857142857142855,280,4,0.0,0.25,269,5,0.0,0.0,279,5,0.0,0.0,280,5,0.0,0.4444444444444445,206,4,0.0,0.0
