qid,policy,representation,packer,em,f1,ans_in_context,ans_in_context_soft,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5,ans_in_context_nli
1611,chunk_focused_160,chunk,focused,0.0,0.2105,0.0,0.8824,1.0,0.5,139.0,1.0,1.0,0.0026
1400,chunk_focused_160,chunk,focused,0.0,0.2373,0.0,0.7667,0.617,0.5,141.0,1.0,1.0,0.0114
1096,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.8333,0.4937,0.5,158.0,1.0,1.0,0.0012
1412,chunk_focused_160,chunk,focused,0.0,0.0879,0.0,0.381,1.0,0.75,157.0,1.0,1.0,0.0011
1629,chunk_focused_160,chunk,focused,0.0,0.1928,0.0,0.3902,0.855,1.0,131.0,1.0,1.0,0.0024
564,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5455,0.9026,0.5,154.0,0.75,0.0,0.043
1037,chunk_focused_160,chunk,focused,0.0,0.1154,0.0,0.7692,0.4904,0.25,157.0,0.5,0.0,0.997
1564,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2414,0.0,0.0,147.0,0.25,0.0,0.0184
350,chunk_focused_160,chunk,focused,0.0,0.2667,0.0,0.7692,1.0,0.75,153.0,1.0,1.0,0.0626
1223,chunk_focused_160,chunk,focused,0.0,0.0667,0.0,0.3333,0.0,0.0,158.0,0.25,0.0,0.0025
366,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2083,0.0,0.0,159.0,0.0,0.0,0.0136
1699,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2,0.16,0.25,150.0,0.25,0.0,0.0004
657,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4386,0.4698,0.25,149.0,0.5,0.0,0.0027
189,chunk_focused_160,chunk,focused,0.0,0.125,0.0,0.9231,0.7484,0.5,159.0,1.0,1.0,0.0012
897,chunk_focused_160,chunk,focused,0.0,0.3951,0.0,0.4583,0.8113,0.75,159.0,1.0,1.0,0.0004
1650,chunk_focused_160,chunk,focused,0.0,0.08,0.0,0.4545,0.5882,0.25,136.0,0.75,0.0,0.9868
269,chunk_focused_160,chunk,focused,0.0,0.1333,0.0,0.6154,0.7032,0.5,155.0,1.0,1.0,0.0004
1623,chunk_focused_160,chunk,focused,0.0,0.1538,0.0,0.3636,0.5157,0.25,159.0,0.5,0.0,0.0003
1107,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5556,1.0,0.5,152.0,1.0,1.0,0.0022
546,chunk_focused_160,chunk,focused,0.0,0.1695,0.0,0.7234,0.8571,0.5,147.0,1.0,1.0,0.0006
721,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.9091,1.0,0.5,157.0,1.0,1.0,0.9871
586,chunk_focused_160,chunk,focused,0.0,0.0385,0.0,0.2051,0.4516,0.25,155.0,0.5,0.0,0.0003
516,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1538,0.0,0.0,59.0,0.5,0.0,0.0007
1428,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2105,0.1688,0.25,160.0,0.25,0.0,0.0001
561,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2353,0.0,0.0,160.0,0.0,0.0,0.0015
1224,chunk_focused_160,chunk,focused,0.0,0.5333,1.0,1.0,1.0,0.5,148.0,0.75,0.0,0.9962
1616,chunk_focused_160,chunk,focused,0.0,0.5,0.0,0.8824,0.4936,0.25,156.0,0.25,0.0,0.9839
1238,chunk_focused_160,chunk,focused,0.0,0.8,1.0,1.0,0.6829,0.25,123.0,0.25,0.0,0.0042
1165,chunk_focused_160,chunk,focused,0.0,0.1463,0.0,0.4,0.5256,0.25,156.0,0.5,0.0,0.0011
1631,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4706,0.0,0.0,136.0,0.0,0.0,0.0014
1391,chunk_focused_160,chunk,focused,0.0,0.1034,0.0,0.303,0.3205,0.25,156.0,0.5,0.0,0.0057
540,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2895,0.5062,0.25,160.0,0.25,0.0,0.9345
740,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2963,0.0,0.0,153.0,0.0,0.0,0.0005
406,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7778,1.0,0.75,158.0,1.0,1.0,0.0003
1102,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5,0.1053,0.25,133.0,0.25,0.0,0.0028
761,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7021,1.0,0.5,159.0,1.0,1.0,0.0006
708,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2308,0.0,0.0,135.0,0.5,0.0,0.0005
8,chunk_focused_160,chunk,focused,0.0,0.1633,0.0,0.3889,1.0,0.75,155.0,1.0,1.0,0.0008
88,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6207,1.0,0.5,159.0,0.75,0.0,0.001
1421,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.381,0.4935,0.25,154.0,0.5,0.0,0.0002
677,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8235,0.7748,0.5,151.0,1.0,1.0,0.9835
39,chunk_mmr_160,chunk,mmr,0.0,0.2222,0.0,0.5,0.6556,0.5,151.0,0.5,0.0,0.0006
1468,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4419,0.5188,0.25,160.0,0.5,0.0,0.0048
798,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3333,0.7419,0.75,155.0,1.0,1.0,0.0017
1301,chunk_mmr_160,chunk,mmr,0.0,0.2105,0.0,0.3261,0.8298,0.25,141.0,0.5,0.0,0.0006
1047,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6667,1.0,0.5,156.0,0.75,0.0,0.0019
1191,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1667,0.0,0.0,155.0,0.0,0.0,0.0012
635,chunk_mmr_160,chunk,mmr,0.0,0.6,0.0,0.95,0.5333,0.25,150.0,0.25,0.0,0.0002
1248,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7273,0.549,0.25,153.0,0.75,0.0,0.0015
1121,chunk_mmr_160,chunk,mmr,0.0,0.069,0.0,0.4348,0.478,0.5,159.0,1.0,1.0,0.0079
67,chunk_mmr_160,chunk,mmr,0.0,0.2857,0.0,0.8333,0.5443,0.25,158.0,1.0,1.0,0.0034
1077,chunk_mmr_160,chunk,mmr,0.0,0.1538,0.0,0.2727,0.5641,0.5,156.0,0.5,0.0,0.0019
585,chunk_mmr_160,chunk,mmr,0.0,0.1143,0.0,1.0,1.0,0.25,155.0,0.75,0.0,0.1493
736,chunk_mmr_160,chunk,mmr,0.0,0.0465,0.0,0.3929,0.4698,0.25,149.0,0.75,0.0,0.7237
1628,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.14,0.0,0.0,131.0,0.25,0.0,0.0554
1560,chunk_mmr_160,chunk,mmr,0.0,0.0328,0.0,0.8444,1.0,0.75,158.0,1.0,1.0,0.9635
1227,chunk_mmr_160,chunk,mmr,0.0,0.125,0.0,0.8667,0.7815,0.5,151.0,0.5,0.0,0.0006
1756,chunk_mmr_160,chunk,mmr,0.0,0.0513,0.0,0.4062,0.3357,1.0,143.0,1.0,1.0,0.0698
766,chunk_mmr_160,chunk,mmr,0.0,0.08,0.0,0.3333,0.4875,0.25,160.0,0.75,0.0,0.0248
145,chunk_mmr_160,chunk,mmr,0.0,0.35,0.0,0.6531,1.0,0.5,144.0,0.75,0.0,0.0254
944,chunk_mmr_160,chunk,mmr,0.0,0.0909,0.0,0.1333,0.5369,0.25,149.0,1.0,1.0,0.0029
1091,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3,0.2361,0.25,72.0,0.5,0.0,0.0061
1530,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3818,0.0,0.0,146.0,0.5,0.0,0.8549
166,chunk_mmr_160,chunk,mmr,0.0,0.1429,0.0,0.5,1.0,0.5,143.0,0.75,0.0,0.0998
711,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2121,0.0,0.0,159.0,0.0,0.0,0.0005
423,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.76,1.0,0.5,157.0,1.0,1.0,0.9941
303,chunk_mmr_160,chunk,mmr,0.0,0.25,0.0,0.9231,1.0,0.75,153.0,0.75,0.0,0.9912
1370,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8667,0.4437,0.25,160.0,0.5,0.0,0.1354
1585,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2958,0.5031,0.25,159.0,0.75,0.0,0.0008
191,chunk_mmr_160,chunk,mmr,0.0,0.0678,0.0,0.4167,0.5467,0.25,150.0,0.75,0.0,0.0051
226,chunk_mmr_160,chunk,mmr,0.0,0.1176,0.0,0.3636,0.2829,0.5,152.0,0.5,0.0,0.0006
300,chunk_mmr_160,chunk,mmr,0.0,0.0588,0.0,0.6333,1.0,0.5,155.0,1.0,1.0,0.8547
1728,chunk_mmr_160,chunk,mmr,0.0,0.2286,0.0,0.3243,0.4126,0.25,143.0,0.75,0.0,0.0002
549,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5,0.5035,0.75,143.0,0.75,0.0,0.0009
1663,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4375,0.7103,0.5,145.0,0.75,0.0,0.1755
157,chunk_mmr_160,chunk,mmr,0.0,0.2593,0.0,0.5294,1.0,0.5,130.0,0.75,0.0,0.293
1070,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5714,0.4521,0.25,146.0,0.75,0.0,0.2735
235,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6923,0.5182,0.25,137.0,0.75,0.0,0.001
1709,chunk_mmr_160,chunk,mmr,0.0,0.0741,0.0,0.9545,1.0,0.5,157.0,0.75,0.0,0.0191
1411,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4783,1.0,0.75,149.0,1.0,1.0,0.3249
1615,chunk_mmr_160,chunk,mmr,0.0,0.1176,0.0,0.75,0.5238,0.25,147.0,0.25,0.0,0.0003
1610,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4444,0.2038,0.25,157.0,0.25,0.0,0.0003
1354,chunk_mmr_160,chunk,mmr,0.0,0.1212,0.0,0.5128,1.0,0.25,155.0,0.75,0.0,0.015
1261,chunk_mmr_160,chunk,mmr,0.0,0.2759,0.0,0.6,0.5614,0.75,114.0,0.75,0.0,0.0911
1511,chunk_mmr_160,chunk,mmr,0.0,0.069,0.0,0.2083,0.5789,0.5,57.0,1.0,1.0,0.0294
1475,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5,0.5926,0.25,135.0,1.0,1.0,0.0001
383,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.25,0.0,0.0,159.0,0.25,0.0,0.0011
452,chunk_mmr_160,chunk,mmr,0.0,0.5185,0.0,0.8947,0.8543,0.25,151.0,0.75,0.0,0.957
1237,chunk_mmr_160,chunk,mmr,0.0,0.8,1.0,1.0,0.0,0.0,123.0,0.5,0.0,0.0042
283,chunk_mmr_160,chunk,mmr,0.0,0.2,0.0,0.25,0.478,0.25,159.0,0.5,0.0,0.0016
668,chunk_mmr_160,chunk,mmr,0.0,0.0392,0.0,0.3125,0.0,0.0,142.0,0.5,0.0,0.0077
1492,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,1.0,0.7358,0.75,106.0,1.0,1.0,0.2001
1257,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.9,0.4904,0.25,157.0,0.25,0.0,0.9549
165,chunk_mmr_160,chunk,mmr,0.0,0.4643,0.0,0.6667,1.0,0.5,147.0,0.75,0.0,0.0212
1580,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6842,1.0,0.5,160.0,1.0,1.0,0.0751
1394,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4483,0.1951,0.25,123.0,0.5,0.0,0.0002
69,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3333,0.8421,0.5,152.0,0.75,0.0,0.0006
38,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6875,0.4755,0.25,143.0,0.75,0.0,0.0005
823,chunk_mmr_160,chunk,mmr,0.0,0.0476,0.0,0.5667,0.891,0.25,156.0,1.0,1.0,0.0017
737,chunk_mmr_160,chunk,mmr,0.0,0.0308,0.0,0.3191,0.0,0.0,150.0,0.5,0.0,0.0121
543,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0968,0.4369,0.5,103.0,0.5,0.0,0.7808
902,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2,0.0,0.0,148.0,0.75,0.0,0.0007
1726,chunk_mmr_160,chunk,mmr,0.0,0.4706,0.0,0.8,0.5875,0.75,160.0,0.75,0.0,0.0004
881,chunk_mmr_160,chunk,mmr,0.0,0.05,0.0,0.25,0.5062,0.25,160.0,1.0,1.0,0.0012
1271,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2222,0.7971,0.75,138.0,0.75,0.0,0.0008
1241,chunk_mmr_160,chunk,mmr,0.0,0.0506,0.0,0.5179,1.0,0.5,150.0,1.0,1.0,0.0353
217,chunk_mmr_160,chunk,mmr,0.0,0.2857,0.0,0.25,1.0,0.5,145.0,1.0,1.0,0.0006
929,chunk_mmr_160,chunk,mmr,0.0,0.1538,0.0,0.7273,1.0,0.5,141.0,1.0,1.0,0.0016
1086,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7037,0.8089,0.25,157.0,0.25,0.0,0.0621
1114,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3793,1.0,0.5,151.0,1.0,1.0,0.0016
760,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3,0.5,0.25,160.0,0.75,0.0,0.0002
1239,chunk_mmr_160,chunk,mmr,0.0,0.8,1.0,1.0,0.3171,0.25,123.0,0.5,0.0,0.0042
1069,chunk_mmr_160,chunk,mmr,0.0,0.1429,0.0,0.75,0.6376,0.5,149.0,1.0,1.0,0.3814
995,chunk_mmr_160,chunk,mmr,0.0,0.05,0.0,0.5455,1.0,0.5,150.0,0.75,0.0,0.0003
1588,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5909,0.5414,0.25,157.0,0.25,0.0,0.0395
1450,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2391,0.0,0.0,158.0,0.0,0.0,0.0003
1135,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8,1.0,0.75,154.0,1.0,1.0,0.1281
378,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2,1.0,1.0,152.0,1.0,1.0,0.0025
991,chunk_mmr_160,chunk,mmr,0.0,0.1304,0.0,0.5263,1.0,1.0,158.0,1.0,1.0,0.9852
1117,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3636,0.0,0.0,151.0,0.5,0.0,0.0006
959,chunk_mmr_160,chunk,mmr,0.0,0.1569,0.0,0.3429,0.2516,0.25,155.0,0.75,0.0,0.0022
1495,chunk_mmr_160,chunk,mmr,0.0,0.1,0.0,0.4444,0.7167,0.5,60.0,0.5,0.0,0.0027
1281,chunk_mmr_160,chunk,mmr,0.0,0.1333,0.0,0.5714,1.0,0.75,151.0,1.0,1.0,0.0012
517,chunk_mmr_160,chunk,mmr,0.0,0.129,0.0,0.3929,0.88,0.5,150.0,1.0,1.0,0.0011
1696,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8235,0.3862,0.25,145.0,0.5,0.0,0.0203
1097,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2564,0.7812,0.25,160.0,0.25,0.0,0.0116
1183,chunk_mmr_160,chunk,mmr,0.0,0.1481,0.0,0.5926,1.0,0.5,160.0,0.75,0.0,0.0005
1742,chunk_mmr_160,chunk,mmr,0.0,0.375,0.0,0.5385,1.0,0.5,159.0,1.0,1.0,0.7574
438,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4167,1.0,0.5,159.0,1.0,1.0,0.0003
727,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3333,0.6282,0.5,156.0,0.5,0.0,0.0003
305,chunk_mmr_160,chunk,mmr,0.0,0.1111,0.0,0.2,0.4698,0.25,149.0,0.25,0.0,0.0005
267,chunk_mmr_160,chunk,mmr,0.0,0.1667,0.0,0.8182,1.0,0.75,152.0,0.75,0.0,0.4602
602,chunk_mmr_160,chunk,mmr,0.0,0.3077,0.0,0.8621,1.0,0.25,157.0,0.75,0.0,0.9349
1042,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4,0.0,0.0,151.0,0.75,0.0,0.0003
429,chunk_mmr_160,chunk,mmr,0.0,0.4444,0.0,0.7143,1.0,0.5,159.0,1.0,1.0,0.9862
1109,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5208,0.5263,0.25,152.0,0.75,0.0,0.0688
1116,chunk_mmr_160,chunk,mmr,0.0,0.4545,1.0,1.0,0.7635,0.5,148.0,0.5,0.0,0.9692
344,chunk_mmr_160,chunk,mmr,0.0,0.0465,0.0,0.3846,1.0,0.5,159.0,0.75,0.0,0.001
658,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4557,1.0,0.75,158.0,0.75,0.0,0.004
1449,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3077,0.3101,0.25,158.0,0.5,0.0,0.0999
1304,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6667,1.0,0.5,146.0,0.75,0.0,0.0107
778,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2143,0.0,0.0,158.0,0.5,0.0,0.0003
1752,chunk_mmr_160,chunk,mmr,0.0,0.125,0.0,0.6154,1.0,0.5,140.0,0.75,0.0,0.0006
717,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3333,1.0,0.5,157.0,1.0,1.0,0.0021
669,chunk_mmr_160,chunk,mmr,0.0,0.0615,0.0,0.4082,0.5641,0.25,156.0,0.75,0.0,0.0307
831,chunk_mmr_160,chunk,mmr,0.0,0.069,0.0,0.2857,0.4938,0.25,160.0,0.25,0.0,0.0001
160,chunk_mmr_160,chunk,mmr,0.0,0.2,0.0,0.3333,1.0,0.5,122.0,0.75,0.0,0.9888
801,chunk_mmr_160,chunk,mmr,0.0,0.0588,0.0,0.4138,0.5096,0.25,157.0,0.25,0.0,0.0013
848,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3529,0.4672,0.25,137.0,0.5,0.0,0.0002
869,chunk_mmr_160,chunk,mmr,0.0,0.0769,0.0,0.3043,0.0,0.0,144.0,0.25,0.0,0.0012
1000,chunk_mmr_160,chunk,mmr,0.0,0.4,0.0,0.9375,1.0,0.5,145.0,1.0,1.0,0.955
453,chunk_mmr_160,chunk,mmr,0.0,0.0667,0.0,0.35,0.478,0.5,159.0,0.75,0.0,0.0098
1085,chunk_mmr_160,chunk,mmr,0.0,0.8,0.0,1.0,0.5786,0.5,159.0,0.5,0.0,0.0114
997,chunk_mmr_160,chunk,mmr,0.0,0.125,0.0,0.8929,1.0,0.5,151.0,0.75,0.0,0.9795
25,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6364,1.0,1.0,142.0,1.0,1.0,0.0076
1174,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1667,0.252,0.5,123.0,0.5,0.0,0.0026
3,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4524,1.0,0.5,156.0,1.0,1.0,0.7775
1445,chunk_mmr_160,chunk,mmr,0.0,0.1493,0.0,0.8039,1.0,0.5,157.0,1.0,1.0,0.001
331,chunk_mmr_160,chunk,mmr,0.0,0.4598,0.0,0.88,0.5723,0.5,159.0,0.5,0.0,0.0098
1251,chunk_mmr_160,chunk,mmr,0.0,0.1538,0.0,0.3333,0.8491,0.5,159.0,1.0,1.0,0.0008
495,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1591,0.0,0.0,160.0,0.0,0.0,0.0006
1533,chunk_mmr_160,chunk,mmr,0.0,0.0488,0.0,0.2121,0.4029,0.25,139.0,0.75,0.0,0.0004
1009,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4444,0.8025,0.5,157.0,1.0,1.0,0.0003
436,chunk_mmr_160,chunk,mmr,0.0,0.1818,0.0,0.4,0.5163,0.25,153.0,1.0,1.0,0.9933
468,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7391,1.0,0.5,152.0,1.0,1.0,0.9948
790,chunk_mmr_160,chunk,mmr,0.0,0.0833,0.0,0.5946,0.5062,0.25,160.0,0.75,0.0,0.0009
447,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3333,0.9073,0.5,151.0,0.75,0.0,0.0035
724,chunk_mmr_160,chunk,mmr,0.0,0.087,0.0,0.6667,1.0,0.75,160.0,1.0,1.0,0.0032
918,chunk_mmr_160,chunk,mmr,0.0,0.1176,0.0,0.5333,1.0,0.5,147.0,0.75,0.0,0.0005
788,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6364,1.0,0.75,151.0,1.0,1.0,0.0005
171,chunk_mmr_160,chunk,mmr,0.0,0.2222,0.0,0.375,0.4968,0.25,155.0,1.0,1.0,0.0002
1247,chunk_mmr_160,chunk,mmr,0.0,0.4615,1.0,1.0,0.4318,0.25,132.0,0.5,0.0,0.0003
1036,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1633,0.0,0.0,159.0,0.0,0.0,0.0008
450,chunk_mmr_160,chunk,mmr,0.0,0.125,0.0,0.8333,1.0,0.5,144.0,1.0,1.0,0.9815
330,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2273,0.84,0.5,150.0,1.0,1.0,0.0276
906,chunk_mmr_160,chunk,mmr,0.0,0.4444,0.0,0.8571,1.0,0.5,129.0,1.0,1.0,0.0058
912,chunk_mmr_160,chunk,mmr,0.0,0.1429,0.0,0.8333,0.4507,0.25,142.0,1.0,1.0,0.9953
903,chunk_mmr_160,chunk,mmr,0.0,0.1071,0.0,0.3659,1.0,0.5,126.0,0.75,0.0,0.0005
215,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2,0.4805,0.25,154.0,0.25,0.0,0.0009
1741,chunk_mmr_160,chunk,mmr,0.0,0.0606,0.0,0.3667,0.878,0.5,123.0,0.75,0.0,0.9622
1046,chunk_mmr_160,chunk,mmr,0.0,0.2222,0.0,0.625,1.0,0.75,159.0,1.0,1.0,0.0016
277,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4444,1.0,0.5,141.0,1.0,1.0,0.0038
338,chunk_mmr_160,chunk,mmr,0.0,0.1364,0.0,0.4286,1.0,0.5,155.0,1.0,1.0,0.0002
1208,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.9375,1.0,0.5,148.0,0.5,0.0,0.0132
843,chunk_mmr_160,chunk,mmr,0.0,0.2632,0.0,0.35,0.9494,0.5,158.0,0.5,0.0,0.0038
1255,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2727,0.8741,0.75,135.0,1.0,1.0,0.0681
854,chunk_mmr_160,chunk,mmr,0.0,0.022,0.0,0.322,0.462,0.25,158.0,0.5,0.0,0.0004
674,chunk_mmr_160,chunk,mmr,0.0,0.0286,0.0,0.2558,0.0,0.0,146.0,0.75,0.0,0.001
1031,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1429,0.7597,0.5,154.0,1.0,1.0,0.0127
403,chunk_mmr_160,chunk,mmr,0.0,0.0286,0.0,0.619,0.6667,0.5,153.0,0.75,0.0,0.3645
978,chunk_mmr_160,chunk,mmr,0.0,0.6667,0.0,0.75,0.465,0.25,157.0,0.5,0.0,0.6251
1270,chunk_mmr_160,chunk,mmr,0.0,0.3077,0.0,0.7,1.0,1.0,91.0,1.0,1.0,0.0027
569,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1875,0.0,0.0,138.0,0.25,0.0,0.0003
1748,chunk_mmr_160,chunk,mmr,0.0,0.4545,0.0,0.8,0.7879,0.5,132.0,0.75,0.0,0.0239
769,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7407,1.0,0.5,149.0,1.0,1.0,0.0005
962,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.325,0.0,0.0,148.0,0.0,0.0,0.0483
35,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6774,1.0,0.5,151.0,1.0,1.0,0.001
871,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2059,0.0,0.0,156.0,0.25,0.0,0.0014
152,chunk_mmr_160,chunk,mmr,0.0,0.1176,0.0,0.7143,1.0,0.5,160.0,1.0,1.0,0.9953
119,chunk_mmr_160,chunk,mmr,0.0,0.3571,0.0,0.4167,1.0,0.5,158.0,1.0,1.0,0.0003
667,chunk_mmr_160,chunk,mmr,0.0,0.4444,0.0,0.4286,0.525,0.25,160.0,1.0,1.0,0.0377
1015,chunk_mmr_160,chunk,mmr,0.0,0.0678,0.0,0.4898,1.0,0.75,160.0,1.0,1.0,0.0008
1494,chunk_mmr_160,chunk,mmr,0.0,0.08,0.0,0.2273,0.5294,0.5,68.0,0.5,0.0,0.001
1287,chunk_mmr_160,chunk,mmr,0.0,0.1111,0.0,0.6,0.5479,0.25,146.0,0.75,0.0,0.9879
1649,chunk_mmr_160,chunk,mmr,0.0,0.1667,0.0,0.5455,0.8792,0.25,149.0,0.5,0.0,0.7881
1423,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4483,1.0,0.5,144.0,1.0,1.0,0.0116
70,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5333,1.0,0.5,150.0,1.0,1.0,0.0004
363,chunk_mmr_160,chunk,mmr,0.0,0.2857,0.0,0.6667,0.4904,0.25,157.0,0.75,0.0,0.0004
706,chunk_mmr_160,chunk,mmr,0.0,0.08,0.0,0.8261,0.535,0.25,157.0,1.0,1.0,0.0001
1345,chunk_mmr_160,chunk,mmr,0.0,0.175,0.0,0.6364,0.1133,0.25,150.0,0.5,0.0,0.0126
879,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4286,0.7532,0.5,154.0,1.0,1.0,0.0094
692,chunk_mmr_160,chunk,mmr,0.0,0.125,0.0,0.3529,0.5214,0.5,140.0,0.75,0.0,0.0007
1436,chunk_mmr_160,chunk,mmr,0.0,0.2,0.0,0.5333,0.4675,0.25,154.0,0.75,0.0,0.0159
1214,chunk_mmr_160,chunk,mmr,0.0,0.0526,0.0,0.3871,0.4904,0.25,157.0,0.5,0.0,0.0011
558,chunk_mmr_160,chunk,mmr,0.0,0.1667,0.0,0.6364,0.6667,0.75,144.0,0.75,0.0,0.0998
985,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.9091,1.0,0.5,145.0,0.75,0.0,0.0022
204,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2439,0.5346,0.25,159.0,0.25,0.0,0.7842
973,chunk_mmr_160,chunk,mmr,0.0,0.037,0.0,0.8462,1.0,0.75,159.0,1.0,1.0,0.0053
666,chunk_mmr_160,chunk,mmr,0.0,0.075,0.0,0.5283,0.5962,0.5,156.0,1.0,1.0,0.4958
834,chunk_mmr_160,chunk,mmr,0.0,0.1176,0.0,0.6667,0.9359,0.5,156.0,0.75,0.0,0.0867
923,chunk_mmr_160,chunk,mmr,0.0,0.0759,0.0,0.5763,0.9484,0.5,155.0,0.75,0.0,0.0015
